id,subject,hours,planId,type,parentId,stringNumber,blockId,departmentId,code,hoursSelfWork
2093371,Материаловедение,144,6746,subject,,7,74572,31,Б1.В.07,40
2093372,Теория машин и механизмов,108,6746,subject,,8,74572,18,Б1.В.08,73
2093373,Основы управления предприятием,108,6746,subject,,9,74572,8,Б1.В.09,56
2093374,Элементная база электроники,144,6746,subject,,10,74572,34,Б1.В.10,58
2093375,Основы теории сигналов,144,6746,subject,,11,74572,34,Б1.В.11,75
2093376,Компьютерные технологии в приборостроении,144,6746,subject,,12,74572,10,Б1.В.12,40
2093377,Экологическая химия,108,6746,subject,,13,74572,7,Б1.В.13,21
2093378,Электроника и микропроцессорная техника,180,6746,subject,,14,74572,34,Б1.В.14,92
2093420,Компьютерные экоинформационные технологии,108,6746,subject,,15,74572,7,Б1.В.15,21
2093409,Аналитическая химия,144,6746,subject,,16,74572,31,Б1.В.16,23
2093379,Экологическая инфраструктура,108,6746,subject,,17,74572,7,Б1.В.17,54
2093380,Моделирование процессов и объектов для решения задач техносферной безопасности,108,6746,subject,,18,74572,7,Б1.В.18,39
2093381,"Междисциплинарный проект ""Методы и средства повышения техносферной безопасности""",108,6746,subject,,19,74572,7,Б1.В.19,98
2093382,Элективные курсы по физической культуре и спорту,328,6746,subject,,20,74572,33,Б1.В.20,89
2093383,Дисциплины по выбору Б1.В.ДВ.1,72,6746,choice,,21,74572,,Б1.В.ДВ.01,37
2093384,Русский язык и культура речи,72,6746,subject,"2,093,383",22,74572,41,Б1.В.ДВ.01.01,37
2093385,Теория и практика аргументации,72,6746,subject,"2,093,383",23,74572,43,Б1.В.ДВ.01.02,37
2093386,Психология делового общения,72,6746,subject,"2,093,383",24,74572,43,Б1.В.ДВ.01.03,37
2093387,Межличностные коммуникации в малых группах и организациях,108,6746,subject,"2,093,383",25,74572,42,Б1.В.ДВ.01.04,73
2093388,Дисциплины по выбору Б1.В.ДВ.2,144,6746,choice,,26,74572,,Б1.В.ДВ.02,75
2093389,Физическая и коллоидная химия,144,6746,subject,"2,093,388",27,74572,31,Б1.В.ДВ.02.01,75
2093390,Органическая химия,144,6746,subject,"2,093,388",28,74572,31,Б1.В.ДВ.02.02,75
2093393,Дисциплины по выбору Б1.В.ДВ.3,144,6746,choice,,29,74572,,Б1.В.ДВ.03,92
2093394,Радиоэкология,144,6746,subject,"2,093,393",30,74572,7,Б1.В.ДВ.03.01,92
2093395,Прикладная химия,144,6746,subject,"2,093,393",31,74572,31,Б1.В.ДВ.03.02,92
2093391,Дисциплины по выбору Б1.В.ДВ.4,144,6746,choice,,32,74572,,Б1.В.ДВ.04,40
2093392,Науки о Земле,144,6746,subject,"2,093,391",33,74572,7,Б1.В.ДВ.04.01,40
2093412,Природопользование,144,6746,subject,"2,093,391",34,74572,7,Б1.В.ДВ.04.02,40
2093410,Дисциплины по выбору Б1.В.ДВ.5,180,6746,choice,,35,74572,,Б1.В.ДВ.05,74
2093411,Основы проектирования приборов и систем,180,6746,subject,"2,093,410",36,74572,13,Б1.В.ДВ.05.01,74
2093413,Разработка и проектирование экологической техники,180,6746,subject,"2,093,410",37,74572,7,Б1.В.ДВ.05.02,74
2093396,Дисциплины по выбору Б1.В.ДВ.6,144,6746,choice,,38,74572,,Б1.В.ДВ.06,57
2093397,Оптические методы контроля окружающей среды,144,6746,subject,"2,093,396",39,74572,7,Б1.В.ДВ.06.01,57
2093415,Охрана водных объектов,144,6746,subject,"2,093,396",40,74572,7,Б1.В.ДВ.06.02,57
2093421,Дисциплины по выбору Б1.В.ДВ.7,108,6746,choice,,41,74572,,Б1.В.ДВ.07,56
2093422,Управление техносферной безопасностью,108,6746,subject,"2,093,421",42,74572,7,Б1.В.ДВ.07.01,56
2093423,Теплофизика,108,6746,subject,"2,093,421",43,74572,7,Б1.В.ДВ.07.02,56
2093399,Дисциплины по выбору Б1.В.ДВ.8,72,6746,choice,,44,74572,,Б1.В.ДВ.08,31
2093400,Планирование эксперимента и принятие решений,72,6746,subject,"2,093,399",45,74572,7,Б1.В.ДВ.08.01,31
2093414,Оптимизация задач инженерной защиты окружающей среды,72,6746,subject,"2,093,399",46,74572,7,Б1.В.ДВ.08.02,31
2093341,Философия,108,6746,subject,,47,74571,43,Б1.О.01,39
2093342,Алгебра и геометрия,216,6746,subject,,48,74571,4,Б1.О.02,77
2093343,Математический анализ,432,6746,subject,,49,74571,4,Б1.О.03,120
2093344,Физика,540,6746,subject,,50,74571,30,Б1.О.04,161
2093345,Химия,144,6746,subject,,51,74571,31,Б1.О.05,40
2093346,Информатика,144,6746,subject,,52,74571,7,Б1.О.06,56
2093347,История России,144,6746,subject,,53,74571,40,Б1.О.07,28
2093348,Экология,72,6746,subject,,54,74571,7,Б1.О.08,37
2093349,Инженерная графика,144,6746,subject,,55,74571,18,Б1.О.09,73
2093350,Правоведение,72,6746,subject,,56,74571,40,Б1.О.10,20
2093351,Теоретические основы электротехники,324,6746,subject,,57,74571,29,Б1.О.11,95
2093370,Теория вероятностей и математическая статистика,108,6746,subject,,58,74571,4,Б1.О.12,21
2093352,Метрология и измерительная техника,180,6746,subject,,59,74571,10,Б1.О.13,59
2093353,Социология,72,6746,subject,,60,74571,42,Б1.О.14,37
2093354,Ноксология,108,6746,subject,,61,74571,7,Б1.О.15,56
2093355,Гидрогазодинамика,108,6746,subject,,62,74571,7,Б1.О.16,56
2093398,Промышленная экология,108,6746,subject,,63,74571,7,Б1.О.17,21
2093356,Теория горения и взрыва,108,6746,subject,,64,74571,31,Б1.О.18,56
2093357,Поиск и управление научной информацией,144,6746,subject,,65,74571,7,Б1.О.19,75
2093358,Медико-биологические основы безопасности,144,6746,subject,,66,74571,7,Б1.О.20,73
2093359,Методы и приборы контроля окружающей среды,144,6746,subject,,67,74571,7,Б1.О.21,57
2093360,Безопасность жизнедеятельности,108,6746,subject,,68,74571,39,Б1.О.22,43
